,Country Name,Country Code_x,Indicator Name,Region,Income_Group,Sexo_o_clase,Edad,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
4810,Lituania,LTU,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4811,Lituania,LTU,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4812,Lituania,LTU,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4878,Letonia,LVA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4879,Letonia,LVA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4880,Letonia,LVA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4946,Isla de San Martín (parte francesa),MAF,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4947,Isla de San Martín (parte francesa),MAF,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4948,Isla de San Martín (parte francesa),MAF,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4980,Marruecos,MAR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,84.5,,,,,,,,,,,,,,,,
4981,Marruecos,MAR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
4982,Marruecos,MAR,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5014,Mónaco,MCO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5015,Mónaco,MCO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5016,Mónaco,MCO,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5048,República de Moldova,MDA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,3.842578,,,,,,,,,0.0,,,,,,,,,,,
5049,República de Moldova,MDA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,4.52611,,,,,,,,,0.0,,,,,,,,,,,
5050,República de Moldova,MDA,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,3.099415,,,,,,,,,0.0,,,,,,,,,,,
5082,Madagascar,MDG,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,85.11842,,,,,,40.9,,,,,,,,,,,,,
5083,Madagascar,MDG,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,86.62923,,,,,,43.0,,,,,,,,,,,,,
5084,Madagascar,MDG,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,83.49375,,,,,,38.3,,,,,,,,,,,,,
5184,México,MEX,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,34.1,,,17.2,,22.6,26.6,14.950381178254,,14.46352,,,,,,,
5185,México,MEX,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,17.092649596195,,15.49623,,,,,,,
5186,México,MEX,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,10.486501723321,,12.386,,,,,,,
5218,Islas Marshall,MHL,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5219,Islas Marshall,MHL,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5220,Islas Marshall,MHL,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5286,Macedonia del Norte,MKD,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,2.8,,,,,1.4453195987242,,,,,,,,,
5287,Macedonia del Norte,MKD,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,0.7906110740749,,,,,,,,,
5288,Macedonia del Norte,MKD,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,2.2367232914118,,,,,,,,,
5320,Malí,MLI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,60.8,59.5,69.6,,,,,,54.8,,,,,,,
5321,Malí,MLI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,53.9,,,,,,,
5322,Malí,MLI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,55.9,,,,,,,
5354,Malta,MLT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5355,Malta,MLT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5356,Malta,MLT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5388,Myanmar,MMR,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5389,Myanmar,MMR,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5390,Myanmar,MMR,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5456,Montenegro,MNE,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5457,Montenegro,MNE,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5458,Montenegro,MNE,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5490,Mongolia,MNG,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,28.22719,,,,,8.7,,16.4,,,,,5.7618653243809,3.7827596339906,,,,,,,
5491,Mongolia,MNG,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,30.83197,,,,,,,,,,,,8.6199314103227,5.8389800543953,,,,,,,
5492,Mongolia,MNG,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,25.31876,,,,,,,,,,,,2.5312462429418,0.86922192847687,,,,,,,
5558,Mozambique,MOZ,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,18.248281056221,,,,,,,,,,,,
5559,Mozambique,MOZ,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,17.302806865224,,,,,,,,,,,,
5560,Mozambique,MOZ,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,19.150904902947,,,,,,,,,,,,
5592,Mauritania,MRT,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,49.2,,,,43.71046,,,,,,,,,
5593,Mauritania,MRT,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,51.1,,,,45.23129,,,,,,,,,
5594,Mauritania,MRT,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,46.7,,,,41.90232,,,,,,,,,
5626,Mauricio,MUS,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5627,Mauricio,MUS,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5628,Mauricio,MUS,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5660,Malawi,MWI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,13.9,,10.5,,,,,11.775926372981,,,4.815425,7.28,,,,,
5661,Malawi,MWI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,12.392691553401,,,5.568713,7.49,,,,,
5662,Malawi,MWI,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,11.099178830604,,,3.97164,7.04,,,,,
5694,Malasia,MYS,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5695,Malasia,MYS,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5696,Malasia,MYS,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5762,Namibia,NAM,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5763,Namibia,NAM,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5764,Namibia,NAM,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5830,Níger,NER,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,66.5,,52.2,,,54.5,,,,,,,,
5831,Níger,NER,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,,50.4,,,,,,,,
5832,Níger,NER,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,,59.1,,,,,,,,
5864,Nigeria,NGA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,30.9,,,33.9,23.44813,,,,,,,,,
5865,Nigeria,NGA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,32.0,20.45685,,,,,,,,,
5866,Nigeria,NGA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,36.6,26.25609,,,,,,,,,
5898,Nicaragua,NIC,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,33.2808708563,,,,30.8,,,,,18.725993407175,,15.58193,,,,,,,,
5899,Nicaragua,NIC,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Hombre,7 a 14 años,,38.7039254418,,,,,,,,,21.64359931215,,16.80239,,,,,,,,
5900,Nicaragua,NIC,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano bajo,Mujer,7 a 14 años,,18.0066680389,,,,,,,,,12.835575075487,,13.75412,,,,,,,,
5932,Países Bajos,NLD,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5933,Países Bajos,NLD,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5934,Países Bajos,NLD,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5966,Noruega,NOR,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5967,Noruega,NOR,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
5968,Noruega,NOR,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6068,Nueva Zelandia,NZL,Porcentaje de niños que solo trabajan,Oceanía,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6069,Nueva Zelandia,NZL,Porcentaje de niños que solo trabajan,Oceanía,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6070,Nueva Zelandia,NZL,Porcentaje de niños que solo trabajan,Oceanía,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6136,Omán,OMN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6137,Omán,OMN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6138,Omán,OMN,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6238,Panamá,PAN,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,38.4,,,,,14.6,,16.5,,17.9,,13.10023,,,,,,
6239,Panamá,PAN,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,22.4,,15.40969,,,,,,
6240,Panamá,PAN,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,10.3,,8.934527,,,,,,
6272,Perú,PER,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,4.8,,,,,,,4.0,,,,30.254405528795,,,25.75867,24.066937593774,,,,,
6273,Perú,PER,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,31.666214563765,,,25.66778,22.603615297021,,,,,
6274,Perú,PER,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,28.569970484667,,,25.86306,25.661124075699,,,,,
6306,Filipinas,PHL,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,14.799459449548,,,,,,,,,,13.9,,,,,,,,,
6307,Filipinas,PHL,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,18.2739327966,,,,,,,,,,17.5,,,,,,,,,
6308,Filipinas,PHL,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,8.7862986682,,,,,,,,,,8.3,,,,,,,,,
6374,Papua Nueva Guinea,PNG,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6375,Papua Nueva Guinea,PNG,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6376,Papua Nueva Guinea,PNG,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6408,Polonia,POL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6409,Polonia,POL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6410,Polonia,POL,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6476,Puerto Rico,PRI,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6477,Puerto Rico,PRI,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6478,Puerto Rico,PRI,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6510,"Corea, República Popular Democrática de",PRK,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6511,"Corea, República Popular Democrática de",PRK,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6512,"Corea, República Popular Democrática de",PRK,Porcentaje de niños que solo trabajan,Asia oriental y el Pacífico,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6544,Portugal,PRT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,3.6046831163018,,,,,,,,,,,,,,,,,,,
6545,Portugal,PRT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,3.5761659177146,,,,,,,,,,,,,,,,,,,
6546,Portugal,PRT,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,3.6572841645177,,,,,,,,,,,,,,,,,,,
6578,Paraguay,PRY,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,21.6,,,,,,,,,9.288411,,,,,,
6579,Paraguay,PRY,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,20.6,,,,,,,,,10.21043,,,,,,
6580,Paraguay,PRY,Porcentaje de niños que solo trabajan,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,24.6,,,,,,,,,5.998732,,,,,,
6612,Ribera Occidental y Gaza,PSE,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6613,Ribera Occidental y Gaza,PSE,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6614,Ribera Occidental y Gaza,PSE,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6714,Polinesia Francesa,PYF,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6715,Polinesia Francesa,PYF,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6716,Polinesia Francesa,PYF,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6748,Qatar,QAT,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6749,Qatar,QAT,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6750,Qatar,QAT,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6782,Rumania,ROU,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,20.7,,,,,,,,,,,,,,,,,,,,
6783,Rumania,ROU,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,25.0,,,,,,,,,,,,,,,,,,,,
6784,Rumania,ROU,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,14.0,,,,,,,,,,,,,,,,,,,,
6816,Federación de Rusia,RUS,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6817,Federación de Rusia,RUS,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6818,Federación de Rusia,RUS,Porcentaje de niños que solo trabajan,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6850,Rwanda,RWA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,27.4924471299,,,,,,,,18.5,,7.9388270333028,20.98102,,,20.8,,,,,,
6851,Rwanda,RWA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,25.4847645429,,,,,,,,,,7.6500817114862,24.26297,,,25.0,,,,,,
6852,Rwanda,RWA,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,29.702970297,,,,,,,,,,8.2090709850123,17.78348,,,16.7,,,,,,
6918,Arabia Saudita,SAU,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6919,Arabia Saudita,SAU,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6920,Arabia Saudita,SAU,Porcentaje de niños que solo trabajan,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
6952,Sudán,SDN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,55.93958,,,,,,,,73.50166864411,,,,,,25.499329948079,,,,,,
6953,Sudán,SDN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,52.07754,,,,,,,,74.334894567976,,,,,,22.416080777407,,,,,,
6954,Sudán,SDN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,60.95324,,,,,,,,71.996932073483,,,,,,29.411190177635,,,,,,
6986,Senegal,SEN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,61.9,,,,,,60.4,,,,44.743381299024,,,,,
6987,Senegal,SEN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,60.4,,,,47.712119959718,,,,,
6988,Senegal,SEN,Porcentaje de niños que solo trabajan,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,60.2,,,,36.295997302334,,,,,
